mach_root_label_name,strategy_id,strategy_name,reason,data_days,calendar_days,total_review_in_cnt,total_review_done_cnt,total_label_cnt,avg_review_in_cnt,avg_review_done_cnt,avg_label_cnt,label_rate
指令舆情相关,10024671775,【ZL送人审】指令进审_词表10798,eva_63510_leader_beyond_rule_present_informal_zyx_military_vehicle_zl_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10011920969,违法违规-短-【侵害人身安全隐私权益】-曝光、买卖、获取他人敏感隐私信息-eva-召回-v1,party_state_military_gov_8872_title_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022600359,【ZL推人审】影射/负面情绪-全场景PE*除场景1/8-推人提准,leader_nlp_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012388677,【人审】LS词表_Recall95_LLM,ZL_meihuariben_zhengzhi_jingji_0vv_renshen,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
国家安全,10010298673,【送审】国家安全高危消重,shyhgj_russia_0vv,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10007899060,【送人审】暴力欺凌未成年新,high_risk_dedup_N1_to_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012811198,【人审-LS风险】BASE_OCR_LS常规词表_8883,high_risk_dedup_ZL_unpass_tmp,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
不良行为或争议价值观,10010169336,【送审100%】不良行为或争议价值-自见-autoeva-虐待动物v1,gongzhirenyuanzhifafumian_2_recall83_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10013523722,ocr检测大字识别-大模型版本,hit_antidirt_leader_nlp_e2e,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10026036091,违法违规-违禁商品和服务-违规通信与广电服务-召回-翻墙工具-0319,gjwq_shenfenzheng_0vv,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10033711535,【人审】北京城市火灾,zl_title_ocr_table_unrecom_bigfans_renshen,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10001819210,【国家安全】雪山狮子旗eva-进审藏语,ZL_antidirt_11826_weichengnian,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10010911946,【送人审】7383-OCR词表,eva_fewshot_80122_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,15857110,【人审-藏语队列】声纹进审-短视频：达赖,controversial_recall_V1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10013442818,【ZL送人审】指令禁发词表_10797-大v,eva_bad_artstyle_bu_v1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10011279167,【送审】音频深度消重-违法违规,model_llm_safe_mind_sens_anime_leader_appear_anime_risk_unrecommend_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012811200,【人审】国家安全-常规词表-标题,eva_young_violence_v1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10015178126,送审_宗教_用户举报计次_3天时效,safety_dang_keywords_ocr_a_title_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10018473062,【人审】未成年人念佛经,ZL_antidirt_10519_aigc_title_aigc_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
偏激社会情绪和涉外言论,10023135122,不推荐_国外政要营销_送审,cartoon_leader_xp,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10013031733,【人审】国家安全-常规词表-OCR,eva_63510_leader_beyond_rule_present_informal_zyx_military_vehicle_zl_review,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022079508,【ZL送人审】涉朝_AI金正恩及其家属_人脸&AIGC,n1_ocr_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
色情性化,10010401572,色情低俗_高危消重_自动打压_进审,hit_title_ms_foreign,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10020660307,【ZL送人审】女权_WFC紫色运动_紫色声援&slogan_multi&Regxp,social_foreign_viking_social_foreign_general_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10021924991,【ZL送人审】毒品封存_贴纸识别,eva_141317_mechanism_slogan_instult_friend_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012811202,【人审】国家安全-常规词表-ASR,user_politic_rept_cnt_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10024569712,临时小流量验准【送人审下架】音频深度消重-指令,ai_dialogue_nihilism_sh,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10013031733,【人审】国家安全-常规词表-OCR,ZL_meihuariben_zhengzhi_jingji_0vv_renshen,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,15763154,【送人审】7382-标题词表,party_state_military_gov_8871_longimg_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
领导人,10033229846,识别_444决议关联N1,cartoon_leader_19,3,7,5.0,6.0,0.0,1.6666666666666667,2.0,0.0,0.0
国家安全,15857111,声纹进审-短视频：郭文贵,safety_public_keywords_lgbt_rainbow_v1_auto_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030813524,【人审】LS国殇之柱router+专家特征,zl_title_ocr_table_unrecom_bigfans_renshen,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
违法违规,10022509937,违法违规-危害公共安全-煽动实施暴力-举报0114,recruitment_chinese_mercenary_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030813527,【人审】LS纪念碑router+专家特征,antidirt_eva_party_state_military_gov_8873_title_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012811202,【人审】国家安全-常规词表-ASR,eva_underage_adultification_cosmetic_surgery,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030827215,【人审】白纸运动(含AIGC)router+专家特征,youth_7383_ocr,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10013442818,【ZL送人审】指令禁发词表_10797-大v,leader_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022271677,【ZL送人审】指令准入_title词表_AIGC,high_bvv_pgc_0vv_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10014769961,【ZL送人审】杨兰兰文本识别,leader_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10010496715,【ZL送人审】舆情高危消重图片,leader_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10006025503,中视频-声纹进审：卢台长,tuxiang_cangtou,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10011115772,【人审】预留分类二-敏感人物s1s2,attack_N1_high_risk_keywords,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012811201,【人审-LS风险】ASR_LS常规词表_8884,high_risk_eva_leader_B,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10026952038,违法违规-违禁医疗产品服务-听话水风险-召回-v1,party_state_military_gov_8871_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10022511612,违法违规-危害公共安全-售卖制作使用爆炸物及危险物品-手雷相关-召回-v1,eva_military_army_supply_general_long_term_sample_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
色情性化,10030842947,色情低俗-色情导流-临沂宛如大嫂,sqds_sqdl_lywrds_auto_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10019542617,图文-同质化,tuwen_eva_120363_parodyingmartyrs_homogenization_ocr_title_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022600359,【ZL推人审】影射/负面情绪-全场景PE*除场景1/8-推人提准,pentax_fans_19_n2,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10024569713,临时小流量验准【送人审ZL自见】音频深度消重-指令,toxic_culture_abuse_animal_v1_auto_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10013442818,【ZL送人审】指令禁发词表_10797-大v,expert_redivist_party_state_military_gov_general_repeat_reported_user_review,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
色情性化,10014007942,色情_兜底词表迁移9132_召回,hit_sid_gandalf_PF,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10004567129,【国家分裂主义】分裂主义元素展示-台湾wtc旗,eva_67345_military_general_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10033856376,识别_国家安全_泄露国家秘密_通用PE,eva_76686_gov_image_neg_police_appearance_date_poi_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10032123015,【送人审】未成年违法-破解防沉迷,party_state_military_gov_8871_ocr_antidirt,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,15763154,【送人审】7382-标题词表,eva_76686_gov_image_neg_police_appearance_date_poi_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10024100858,图文_友见_执法负面_ocr&title_自动处置,ZL_eva_208520_xiaoluoxi_attack_doctor_multi_review,3,7,6.0,6.0,0.0,2.0,2.0,0.0,0.0
违法违规,15811997,违法违规-【危害公共安全】-买卖、宣扬毒品-eva-送人审-v1,eva_72705_gov_enforcement_neg_general_long_term_sample_review,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10021924993,【ZL送人审】于朦胧_贴纸识别,eva_70997_gov_under_province_general_long_term_random_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10019269349,【ZL送人审】涉日专项-美化日本政治经济EVA,title_leader_table_lowrisk_v3_test,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10008272100,【送人审】不正确教育综合,leader_antidirt_5588,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
违法违规,10022853771,违法违规-破坏社会主义经济与金融管理秩序-借贷广告-召回-综合-v0121,leader_nlp_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10011301838,【送人审】低龄作品不良画风综合eva-自见,title_leader_table_8578,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10008387616,【新】极端主义-宣扬极端主义-恐怖分子相关,eva_67338_nihilism_general_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10023726706,【新-优化】歧视歪曲共计宗教-副本76,high_risk_dedup_public_opinion_to_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012811201,【人审-LS风险】ASR_LS常规词表_8884,leader_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10008330225,【ZL送人审】指令地理条件命中召回-300vv,juvenile_diling_jubaomingan,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
色情性化,10032126329,色情低俗_EVA淫秽表演展示_同质化内容,fewshot_illegal_violence_restrict_freedom_v2,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10012612011,【送审】党政综合title词表,n1_table_special_social,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10013031733,【人审】国家安全-常规词表-OCR,youth_7382_title,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030813525,【人审】LS国殇之柱+专家特征,hit_antidirt_1768,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10001819210,【国家安全】雪山狮子旗eva-进审藏语,sarcasm_politics_worldlist2_review,3,7,6.0,6.0,0.0,2.0,2.0,0.0,0.0
违法违规,10032301120,违法违规-危害公共安全-展示、诱导、宣扬赌博和非法博彩-召回-v0609,ZL_yanglanlan_textEVA_renshen,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10024529502,违法违规-侵害人身安全隐私权益-暴力或限制他人人身自由行为-指令策略v3,antidirt_eva_party_state_military_gov_8873_title_review,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10023572811,【送人审】不正确教育-举报学校-图文,eva_67348_mechanism_general_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10013476070,【自见】体制机制_攻击吐槽体制机制_OCR&标题,attack_cn_foreignrelated_v1,4,7,8.0,8.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10001855954,【ZL送人审】ctd手动录入用户全审,eva_67345_military_general_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10032811670,【人审-敏感人物】历史违规+敏感人物人脸,leader_mao,6,7,14.0,12.0,0.0,2.3333333333333335,2.0,0.0,0.0
国家安全,10012388677,【人审】LS词表_Recall95_LLM,sqxh_zjlxdsdz_autoevav2_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10023601236,【ZL送人审】图文-影射N1全场景覆盖,eva_73281_nihilism_revolution_neg_general_long_term_cluster_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10010298673,【送审】国家安全高危消重,N1_yinhuiyingshe_word_tuwen_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030813527,【人审】LS纪念碑router+专家特征,ZL_meihuariben_zhengzhi_jingji_0vv_renshen,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10034012353,识别_未成年人竖中指,model_llm_sjyxgjjghryfm_v5_disp,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10012954408,核心词表+新e2e+nlp-指令,high_risk_dedup_N1_to_review_qianyi,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
领导人,10011265292,【送审】19N2粉丝账号,n1_kill_words_from_ZL_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10022929691,【实验】党国_账号内容举报计次_召回送审,high_risk_dedup_N1_to_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
偏激社会情绪和涉外言论,10026082414,识别_不当煽动群体事件与社会动员_组织,model_llm_metaphor_mislead_pe_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10024100858,图文_友见_执法负面_ocr&title_自动处置,high_risk_dedup_N1_to_review_qianyi,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10016282945,【ZL送人审】指令停推_词表10794-高粉,wordlist_yishixingtai_nlptitle,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030827217,【人审】LSduty哥router+专家特征,fewshot_illegal_murder_vcr_auto_v3,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10013031733,【人审】国家安全-常规词表-OCR,eva_underage_play_byt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10032775232,【人审-藏语队列】维语风险用户全量进审,sqds_EVA_sqll_autoeva_high_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10011194877,【送人审】涉未成年高风险成人向作品-校园暴力关键词送审,title_leader_table_lowrisk_v3_test,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10032975122,【送人审】未成年色情-模拟性行为,hit_label_system_leader,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10010361506,【送人审】未成年早婚怀孕生子0320,title_leader_table_8578,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10019542616,【ZL送人审】图文-风险APP-隐晦涉政文本识别,jiduan_nacuimeihua_songshen,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10023572811,【送人审】不正确教育-举报学校-图文,improper_n1_v3_test,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
偏激社会情绪和涉外言论,10023879373,【图文】涉外籍人员不当内容_歧视黑人_送审,high_risk_dedup_N1_to_review_qianyi,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10012808684,违法违规-【违禁商品和服务】-违规电信、广电服务-电视盒-召回-v1,leader_nlp_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10014769961,【ZL送人审】杨兰兰文本识别,cpc_user_politic_rept_cnt_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10021368610,【ZL送人审】指令综合_必审用户名单,antidirt_eva_party_state_military_gov_8873_title_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
领导人,10021709887,【ZL自见】影射/负面情绪_领导人书画,title_leader_table_lowrisk_v3_test,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022271678,【ZL送人审】指令准入_ocr词表_AIGC,party_state_military_gov_8870_asr_antidirt,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
色情性化,10014007942,色情_兜底词表迁移9132_召回,title_leader_table_lowrisk_v3_test,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10009528096,【送审】历史虚无-ai对话历史虚无,satirically_thoseinpower_v1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030827217,【人审】LSduty哥router+专家特征,risk_of_illegal_jidinghe_v1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030827215,【人审】白纸运动(含AIGC)router+专家特征,hit_asr_5966_ms_foreign,3,7,6.0,6.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012811198,【人审-LS风险】BASE_OCR_LS常规词表_8883,ZL_meihuariben_zhengzhi_jingji_pe_kuozhao_0vv,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
领导人,10005107063,【送审】领导人漫画-其他人物-60+,n1_kill_words_from_ZL_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,15853534,【LS】文本细则-敏感内容-LS,youth_7383_ocr,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030827213,【人审】LS民主女神+专家特征,eva_141299_mechanism_instult_party_direct_oversea_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022600357,【ZL自见】指令通用RAG知识库-推人提准,eva_70987_mechanism_insult_general_long_term_cluster_review,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10014154279,【ZL送人审】N1姓名单字-迭代,title_leader_table_lowrisk_v3_test,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10031944080,违法违规-煽动实施暴力-召回-v1,party_state_military_gov_8871_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030827213,【人审】LS民主女神+专家特征,audio_dedup_risk_Illegal,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,15857112,【人审-维语队列】维语音频命中2724进审,n1_ocr_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10013607482,【人审】未来教-紫薇星,party_state_military_gov_8872_title_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10008349497,【新】国家分裂主义-宣扬分裂主义-不完整地图,ZL_meihuariben_wenhua_shenghuo_0vv,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10015044531,【送人审】不良价值观-药物滥用,antidirt_eva_party_state_military_gov_8873_title_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10015153291,【送人审】错误引导价值观作品-暴力演绎友见,safety_dang_keywords_ocr_a_title_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
领导人,10024956880,【ZL送人审】猪头卡通形象,risk_of_illegal_gamble_ai_v0625,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10007396044,【ZL送人审】指令敏感词_画风迁移,eva_party_state_millitary_gov_general_lv2_risk_user_political_report_cmt_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022597175,【ZL推人审】于朦胧eva综合识别-推人验准,eva_70985_gov_under_province_general_long_term_cluster_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10028128480,未成年指令应急-自见,risk_of_illegal_gamble_zonghe_v0611,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10013031733,【人审】国家安全-常规词表-OCR,ZL_safe_mind_community_vaudio_review_order_dedup_rag_output_friendseen_hit_friendsee,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10022703680,友见_省下举报来源_综合_送人审,cut_push_dignitaries_interaction_0vv,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022600356,【ZL推人审】隐晦涉政Z0风险综合eva多模态-推人验准,eva_risk_of_violence_from_zl_v3,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
色情性化,10030391682,色情低俗-色情导流-eva-补充场景-1轮,leader_former_s1s2,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10025185116,【人审】极端主义-宣扬法西斯主义-纳粹图像综合-副本64,ZL_yingshe_pe_workflow_107927_selfsee_tmp,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
偏激社会情绪和涉外言论,10034095364,识别_过激民族主义_综合_送人审,ZL_user_list_zl_redivist_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10011920969,违法违规-短-【侵害人身安全隐私权益】-曝光、买卖、获取他人敏感隐私信息-eva-召回-v1,dont_push_highfrequency_user_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10021924993,【ZL送人审】于朦胧_贴纸识别,N1_yinhuiyingshe_word_tuwen_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
色情性化,10030391682,色情低俗-色情导流-eva-补充场景-1轮,cartoon_leader_19,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
偏激社会情绪和涉外言论,10009652799,【中】外国主要领导人s3召回,sqds_sqll_zuqiu_vv_eva_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10031884945,识别_传播易关联LS内容_交通管制,n1_high_risk_dudep_with_crop_unsafeuser,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10022853779,违法违规-违禁商品和服务-违规公共行政服务-图文举报-召回-v1,eva_67349_gov_affairs_general_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10034206201,【人审-藏语队列】达赖生日扩召回策略_疑似涉藏分裂分子,cartoon_leader_jzm,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
领导人,10030959879,识别_出现N1元素V7-低阈值,model_llm_ls_comment_area_emoji_chat_vision_risk_manual,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10024100858,图文_友见_执法负面_ocr&title_自动处置,high_risk_dedup_public_opinion_to_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10026952038,违法违规-违禁医疗产品服务-听话水风险-召回-v1,social_foreign_viking_social_foreign_general_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012811198,【人审-LS风险】BASE_OCR_LS常规词表_8883,sqds_tsfwydszs_ktv_tizhun_shibie,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
