severity_level,severity_priority,mach_root_label_name,strategy_id,strategy_name,reason,POC,data_days,total_review_in_cnt,total_review_done_cnt,total_label_cnt,avg_review_in_cnt,avg_review_done_cnt,avg_label_cnt,label_rate,prev_avg_review_in_cnt,prev_label_rate,growth_rate,daily_delta,hit_rule_ids,hit_conditions
notice,3,违法违规,10022853779,违法违规-违禁商品和服务-违规公共行政服务-图文举报-召回-v1,eva_67349_gov_affairs_general_review,叶健,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10030959879,识别_出现N1元素V7-低阈值,model_llm_ls_comment_area_emoji_chat_vision_risk_manual,宋诗慧,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10024100858,图文_友见_执法负面_ocr&title_自动处置,high_risk_dedup_public_opinion_to_review,李中涛,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10032811670,【人审-敏感人物】历史违规+敏感人物人脸,expert_redivist_party_state_military_gov_general_repeat_reported_user_review,杜衡,3,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,违法违规,10026952038,违法违规-违禁医疗产品服务-听话水风险-召回-v1,social_foreign_viking_social_foreign_general_review,叶健,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10024827542,【ZL送人审】指令通用_指令累犯用户,ocr_title_n1_risk_words_fromZL_review,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10012811198,【人审-LS风险】BASE_OCR_LS常规词表_8883,sqds_tsfwydszs_ktv_tizhun_shibie,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10024637754,临时小流量验准【送人审友见】指令高危消重,party_state_military_gov_8872_title_antidirt,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10033602157,识别_【送审】毛邓周&十大元帅结合高阈值结合eva-gandalf替换,eva_military_army_supply_general_long_term_sample_review,宋诗慧,2,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,侵犯未成年权益,10009470435,【送人审】未成年不良价值观-紧身举牌代跳-自见,title_leader_table_8578,张宇轩,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,侵犯未成年权益,10024101010,【送人审】未成年社会气-外国山海经,tuxiang_cangtou,张宇轩,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,色情性化,10032516168,色情低俗_EVA色情裸露_色情特效,controversial_recall_V1,刘小楷,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,违法违规,10029830539,识别_售卖、制作、使用管制刀具和攻击器械-激光武器-召回-pe,risk_of_violence_in_social,叶健,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10022271678,【ZL送人审】指令准入_ocr词表_AIGC,leader_ocr_antidirt,张发奇,2,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10010496715,【ZL送人审】舆情高危消重图片,eva_140627_mechanism_instult_party_state_system_self_see_review,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10025213023,【ZL送人审】指令ASR进审_词表11166,high_risk_dedup_leaders_to_review,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10007842628,【新】国家分裂主义-分裂主义元素展示-青天白日相关,zl_title_ocr_table_unrecom_bigfans_renshen,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10019570775,【ZL送人审】涉日专项_高市早苗_人脸&AIGC,party_state_military_gov_8872_title_antidirt,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10005492393,【短】送审_敏感人物_国外核心领导人_S0,ocr_tuxiang_3360,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10033711535,【人审】北京城市火灾,weiquan_hp_zonghe,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,违法违规,10012265110,违法违规-短-【侵害人身安全隐私权益】-曝光、买卖、获取他人敏感隐私信息-词表-召回-v2,hit_sid_gandalf_PF,叶健,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10022600359,【ZL推人审】影射/负面情绪-全场景PE*除场景1/8-推人提准,high_risk_dedup_N1_to_review,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,15811696,【送审】领导人标题敏感词-旧,zzyy_sulianxiaohua_300vv,宋诗慧,2,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10018675648,【ZL自见】野人小孩-警情通报文本x负面/隐晦负面模型,party_state_military_gov_8871_ocr_antidirt,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,侵犯未成年权益,10032975122,【送人审】未成年色情-模拟性行为,ocr_title_n1_risk_words_fromZL_review,张宇轩,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,15853534,【LS】文本细则-敏感内容-LS,eva_137578_enforcement_neg_cluster5_justice_assert_friend_see_review,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,15811784,【ZL送人审】抖音音频指令-深度消重,audio_dedup_risk_party_state_military_gov_review,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,侵犯未成年权益,10011194877,【送人审】涉未成年高风险成人向作品-校园暴力关键词送审,high_risk_dedup_party_state_military_gov_sh,张宇轩,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10014765565,送人审_损害军人_形象负面_综合风险_长周期抽样,s0_major_foreign_leaders,李中涛,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10026531058,【ZL送人审】通用_高违规音频_视频审核连带音频,expert_redivist_party_state_military_gov_general_repeat_violate_user_review,张发奇,2,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,色情性化,10013267217,色情低俗-展示宣扬非主流性偏好-举报和标题黑话v2,eva_045_wenge_sh,刘小楷,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030813527,【人审】LS纪念碑router+专家特征,special_user_review,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10024569714,临时小流量验准【送人审ZL自见】人工语义消重黑库-文本同质化黑库,n1risk_ocr_leader_table,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10032228900,【ZL送人审】敏感人物规则_涉朝_金正恩一家,eva_119184_wanghongwen_poi_name_review,张发奇,2,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10008387617,【新】极端主义-宣扬极端主义-极端暴恐相关,risk_dedup_prohibited,杜衡,2,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10013607482,【人审】未来教-紫薇星,ZL_yingshe_pe_workflow_107927_selfsee_tmp,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10022271678,【ZL送人审】指令准入_ocr词表_AIGC,eva_84713_mechanism_insult_general_redivist_fusion_review,张发奇,2,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,15811704,【送审】胡锦涛声纹,weiquan_hp_zonghe,宋诗慧,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10025586545,【新】国家分裂主义-宣扬分裂主义-分裂主义说法-副本31,risk_of_illegal_abroad_taiwan,杜衡,3,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,色情性化,10006012132,中视频-色情低俗eva-进审,cpc_user_politic_rept_cnt_review,刘小楷,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10012811199,【人审-LS风险】标题_LS常规词表_8887,risk_of_gun_make_in_high_value,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,侵犯未成年权益,10007550290,【送人审】未成年辍学,cartoon_leader_weini,张宇轩,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10022271678,【ZL送人审】指令准入_ocr词表_AIGC,hit_asr_10271_10272_ms_foreign,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10023726706,【新-优化】歧视歪曲共计宗教-副本76,sesu_xnsq_eva_added_scene_auto_review,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10025213023,【ZL送人审】指令ASR进审_词表11166,eva_114850_veteran_protection_v1_review,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10008387615,【新】极端主义-宣扬法西斯主义-纳粹美化,blacklistmusic_xiaochong_zl,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10012811200,【人审】国家安全-常规词表-标题,ccp_negative_long_video,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030795066,【人审】LS坦克人router+专家特征,ZL_user_list_zl_redivist_review,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10018473062,【人审】未成年人念佛经,eva_juvenile_diling_report3,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031325408,【人审】外来宗教衍生文化-替换宗教细则,ZL_n1_pig_cartoon_review,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,15811692,【送审】敏感人物规则毛,satirically_thoseinpower_highpre2,宋诗慧,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10022271678,【ZL送人审】指令准入_ocr词表_AIGC,asr_n1_risk_words_fromZL_review,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10022600359,【ZL推人审】影射/负面情绪-全场景PE*除场景1/8-推人提准,asr_n1_risk_words_fromZL_review,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030827217,【人审】LSduty哥router+专家特征,risk_of_illegal_jingwai_card_v0421,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030813526,【人审】LS纪念碑+专家特征,ZL_n1_pig_cartoon_review,杜衡,4,8.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,违法违规,10007083698,短视频-【违法违规】-展示买卖杀人视频-eva-召回-v1,yinrenbushizonghesongshen_v7_9997_review,叶健,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10024827542,【ZL送人审】指令通用_指令累犯用户,high_risk_keywords_N1_auto,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,违法违规,10027067797,违法违规-高欺诈风险招募-举报召回-v1,eva_111274_cultural_revolution_review,叶健,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10024140820,【ZL送人审】两委换届_两委换届_multi&Regexp_迭代,eva_72708_military_image_neg_general_long_term_sample_review,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10012314254,【送审】领导人OCR词表-中,eva_military_army_supply_general_long_term_sample_review,宋诗慧,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10012811199,【人审-LS风险】标题_LS常规词表_8887,safety_public_eva_keywords_lgbt_rainbow_v2_review,杜衡,2,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10019269349,【ZL送人审】涉日专项-美化日本政治经济EVA,cartoon_leader_jzm,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,不良行为或争议价值观,10013310374,不良行为或争议价值观_不推荐_eva&敏感词_lgbt骄傲月v2,leader_antidirt,陈雅静,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030452405,识别_评论区Emoji表情排列成LS风险,llm_value_xyfzlxqx_djjaj_v1_auto_review,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10011947362,【送审】地方官员OCR词表,direct_review_sensitive_word,李中涛,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10010496714,【ZL送人审】指令高危消重图片,party_state_military_gov_8872_title_antidirt,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,色情性化,10031655065,色情性化_色情导流_网站,high_risk_dedup_ZL_selfsee,刘小楷,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10033554719,识别_gandalf策略替换_时政8分类p2LS,eva_140627_mechanism_instult_party_state_system_self_see_review,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,违法违规,10022853771,违法违规-破坏社会主义经济与金融管理秩序-借贷广告-召回-综合-v0121,eva_0985_gov_notice_auto_sh,叶健,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10028128480,未成年指令应急-自见,risk_of_illegal_violence_v0605,张发奇,3,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,违法违规,10008865343,短视频-【侵害人身安全、隐私权益】-暴力或限制他人人身自由行为-双人打架-召回-v2,short_hit_nlp_title_ms_foreign,叶健,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10031620188,识别_消解非核心领导人严肃性_毛漫画,n1risk_ocr_gandalf_leader_table,宋诗慧,1,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10013476076,【自见】体制机制_攻击吐槽体制机制_食品安全,high_risk_dedup_social_current_affairs_sh,李中涛,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10013607482,【人审】未来教-紫薇星,n1risk_ocr_leader_table,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10011265292,【送审】19N2粉丝账号,cut_push_dignitaries_interaction_0vv,宋诗慧,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10019189208,【ZL送人审】指令通用RAG知识库-高价值,controversial_recall_V1,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10009788742,【人审】国家安全-敏感人物s0,risk_of_illegal_bypass_vpn_accelerator_v1,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10006025503,中视频-声纹进审：卢台长,expert_redivist_party_state_military_gov_general_repeat_violate_user_review,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10011642540,【人审】LS坦克人+专家特征,ZL_safe_mind_community_vaudio_review_order_dedup_rag_output_friendseen_hit_friendsee,杜衡,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10022473667,【ZL推人审】指令高危消重_加大反转量,eva_114850_veteran_protection_v1_review,张发奇,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
